test_id,model,dataset,datasetSize,threads,queryName,queryType,elapsedTime,numEntities,numMachines,querySelectivity,temporalRangeIndex,iteration
5f1327fd-fd30-47cf-b404-71506cc443c9,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1306.28,100,1,increased,0,3
5f1327fd-fd30-47cf-b404-71506cc443c9,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1320.98,100,1,increased,0,3
5f1327fd-fd30-47cf-b404-71506cc443c9,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1451.07,100,1,increased,0,3
5f1327fd-fd30-47cf-b404-71506cc443c9,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,27.78,1,1,increased,0,3
7bb5a78b-2c2c-4a2b-89ab-17b88f47eba3,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,141.57,10,1,increased,0,4
7bb5a78b-2c2c-4a2b-89ab-17b88f47eba3,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1296.33,100,1,increased,0,4
7bb5a78b-2c2c-4a2b-89ab-17b88f47eba3,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1303.26,100,1,increased,0,4
7bb5a78b-2c2c-4a2b-89ab-17b88f47eba3,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1459.11,100,1,increased,0,4
7bb5a78b-2c2c-4a2b-89ab-17b88f47eba3,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,21.66,1,1,increased,0,4
c821ab94-c492-4978-ad70-bf9deb6d1054,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,207.54,10,1,increased,0,0
c821ab94-c492-4978-ad70-bf9deb6d1054,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1744.75,100,1,increased,0,0
c821ab94-c492-4978-ad70-bf9deb6d1054,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1673.8,100,1,increased,0,0
c821ab94-c492-4978-ad70-bf9deb6d1054,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1458.3,100,1,increased,0,0
c821ab94-c492-4978-ad70-bf9deb6d1054,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,22.54,1,1,increased,0,0
9604944d-9495-4f3a-939a-9df6fe81fa62,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,137.27,10,1,increased,0,1
9604944d-9495-4f3a-939a-9df6fe81fa62,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1256.25,100,1,increased,0,1
9604944d-9495-4f3a-939a-9df6fe81fa62,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1316.08,100,1,increased,0,1
9604944d-9495-4f3a-939a-9df6fe81fa62,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1617.46,100,1,increased,0,1
9604944d-9495-4f3a-939a-9df6fe81fa62,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,27.96,1,1,increased,0,1
3136f22f-42d2-4eef-9953-27c85077972d,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,132.77,10,1,increased,0,2
3136f22f-42d2-4eef-9953-27c85077972d,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1245.71,100,1,increased,0,2
3136f22f-42d2-4eef-9953-27c85077972d,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1332.04,100,1,increased,0,2
3136f22f-42d2-4eef-9953-27c85077972d,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1839.19,100,1,increased,0,2
3136f22f-42d2-4eef-9953-27c85077972d,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,33.38,1,1,increased,0,2
3623e4de-b893-40d9-b447-bcec7461ec8e,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,200.61,10,1,increased,0,3
3623e4de-b893-40d9-b447-bcec7461ec8e,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1803.05,100,1,increased,0,3
3623e4de-b893-40d9-b447-bcec7461ec8e,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1515.84,100,1,increased,0,3
3623e4de-b893-40d9-b447-bcec7461ec8e,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1458.64,100,1,increased,0,3
3623e4de-b893-40d9-b447-bcec7461ec8e,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,25.02,1,1,increased,0,3
ef60d5c9-17f0-40ea-bf26-8e0586ff98c3,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,143.86,10,1,increased,0,4
ef60d5c9-17f0-40ea-bf26-8e0586ff98c3,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1282.23,100,1,increased,0,4
ef60d5c9-17f0-40ea-bf26-8e0586ff98c3,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1303.02,100,1,increased,0,4
ef60d5c9-17f0-40ea-bf26-8e0586ff98c3,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1447.13,100,1,increased,0,4
ef60d5c9-17f0-40ea-bf26-8e0586ff98c3,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,29.95,1,1,increased,0,4
979e84b9-94cf-48ae-93d3-991d06c2a21a,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,214.68,10,1,increased,0,0
979e84b9-94cf-48ae-93d3-991d06c2a21a,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1680.11,100,1,increased,0,0
979e84b9-94cf-48ae-93d3-991d06c2a21a,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1355.02,100,1,increased,0,0
979e84b9-94cf-48ae-93d3-991d06c2a21a,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1411.82,100,1,increased,0,0
979e84b9-94cf-48ae-93d3-991d06c2a21a,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,30.62,1,1,increased,0,0
2e629133-52ff-412d-9b48-8725bc02320e,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,170.05,10,1,increased,0,1
2e629133-52ff-412d-9b48-8725bc02320e,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1314.63,100,1,increased,0,1
2e629133-52ff-412d-9b48-8725bc02320e,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1314.29,100,1,increased,0,1
2e629133-52ff-412d-9b48-8725bc02320e,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1406.17,100,1,increased,0,1
2e629133-52ff-412d-9b48-8725bc02320e,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,22.13,1,1,increased,0,1
2031c414-3219-4da4-8abe-53507a1c00d6,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,144.64,10,1,increased,0,2
2031c414-3219-4da4-8abe-53507a1c00d6,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1289.41,100,1,increased,0,2
2031c414-3219-4da4-8abe-53507a1c00d6,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1659.15,100,1,increased,0,2
2031c414-3219-4da4-8abe-53507a1c00d6,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1463.58,100,1,increased,0,2
2031c414-3219-4da4-8abe-53507a1c00d6,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,21.54,1,1,increased,0,2
af5ab84f-1b72-473c-845f-383639e282c1,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,173.87,10,1,increased,0,3
