test_id,model,dataset,datasetSize,threads,queryName,queryType,elapsedTime,numEntities,numMachines,querySelectivity,temporalRangeIndex,iteration,queryid,cardinality,queryMode
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,14.0,-1.0,-1,increased,0,21.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,10.0,-1.0,-1,increased,0,9.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,12.0,-1.0,-1,increased,0,27.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,15.0,-1.0,-1,increased,0,13.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,12.0,-1.0,-1,increased,0,3.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,11.0,-1.0,-1,increased,0,26.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,0,19.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,13.0,-1.0,-1,increased,0,25.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,0,2.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,0,27.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,0,10.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,0,29.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,12.0,-1.0,-1,increased,0,19.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,13.0,-1.0,-1,increased,0,12.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,0,17.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,16.0,-1.0,-1,increased,0,20.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,14.0,-1.0,-1,increased,0,3.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,198017.0,-1.0,-1,increased,00,1.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,10.0,-1.0,-1,increased,0,15.0,,,
b44b2f73-903e-4eae-addc-f95b0768a778,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,10.0,-1.0,-1,increased,0,24.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,64709.0,-1.0,-1,increased,00,14.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,51869.0,-1.0,-1,increased,00,18.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,0,16.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,66344.0,-1.0,-1,increased,00,17.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,51342.0,-1.0,-1,increased,00,12.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,48278.0,-1.0,-1,increased,00,9.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,28373.0,-1.0,-1,increased,00,13.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,11.0,-1.0,-1,increased,00,7.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,0,26.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,64059.0,-1.0,-1,increased,00,10.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,13.0,-1.0,-1,increased,00,4.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,51976.0,-1.0,-1,increased,00,13.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,24550.0,-1.0,-1,increased,00,4.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,12.0,-1.0,-1,increased,00,21.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,28036.0,-1.0,-1,increased,00,9.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,11.0,-1.0,-1,increased,0,18.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,12.0,-1.0,-1,increased,0,7.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,63373.0,-1.0,-1,increased,00,3.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,11.0,-1.0,-1,increased,0,14.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,16.0,-1.0,-1,increased,0,12.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,10.0,-1.0,-1,increased,0,8.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,0,5.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,14.0,-1.0,-1,increased,0,1.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,15.0,-1.0,-1,increased,00,26.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,0,18.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,24901.0,-1.0,-1,increased,00,9.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,25505.0,-1.0,-1,increased,00,21.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,24326.0,-1.0,-1,increased,00,23.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,51192.0,-1.0,-1,increased,00,1.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,49742.0,-1.0,-1,increased,00,3.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,50992.0,-1.0,-1,increased,00,8.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,25609.0,-1.0,-1,increased,00,27.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,66791.0,-1.0,-1,increased,00,15.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,63240.0,-1.0,-1,increased,00,25.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,50723.0,-1.0,-1,increased,00,17.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,00,17.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,61798.0,-1.0,-1,increased,00,29.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,00,6.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,13.0,-1.0,-1,increased,0,4.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,00,3.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,0,1.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,29067.0,-1.0,-1,increased,00,4.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,13.0,-1.0,-1,increased,00,21.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,27801.0,-1.0,-1,increased,00,15.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,14.0,-1.0,-1,increased,00,3.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,13.0,-1.0,-1,increased,00,1.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,65137.0,-1.0,-1,increased,00,20.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,15.0,-1.0,-1,increased,0,24.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,48542.0,-1.0,-1,increased,00,20.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,13.0,-1.0,-1,increased,0,6.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,51760.0,-1.0,-1,increased,00,23.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,10.0,-1.0,-1,increased,0,8.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,0,13.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,00,18.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,48183.0,-1.0,-1,increased,00,21.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,0,20.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,29870.0,-1.0,-1,increased,00,6.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,10.0,-1.0,-1,increased,00,11.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,13.0,-1.0,-1,increased,00,2.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,0,14.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,26028.0,-1.0,-1,increased,00,11.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,10.0,-1.0,-1,increased,0,28.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,0,23.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,25478.0,-1.0,-1,increased,00,22.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,53328.0,-1.0,-1,increased,00,5.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,52284.0,-1.0,-1,increased,00,11.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,52269.0,-1.0,-1,increased,00,28.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,00,29.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,63647.0,-1.0,-1,increased,00,2.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,23750.0,-1.0,-1,increased,00,15.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,49471.0,-1.0,-1,increased,00,15.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,50043.0,-1.0,-1,increased,00,14.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,00,10.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,9.0,-1.0,-1,increased,0,5.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,00,1.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,28469.0,-1.0,-1,increased,00,16.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,13.0,-1.0,-1,increased,0,11.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,62870.0,-1.0,-1,increased,00,24.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,25534.0,-1.0,-1,increased,00,26.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,10.0,-1.0,-1,increased,0,30.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,25828.0,-1.0,-1,increased,00,5.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,24762.0,-1.0,-1,increased,00,1.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,30146.0,-1.0,-1,increased,00,29.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,11.0,-1.0,-1,increased,00,27.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,47642.0,-1.0,-1,increased,00,16.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,30051.0,-1.0,-1,increased,00,12.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,00,18.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,0,9.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,24403.0,-1.0,-1,increased,00,29.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,66069.0,-1.0,-1,increased,00,8.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,15.0,-1.0,-1,increased,00,16.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,28040.0,-1.0,-1,increased,00,19.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,0,28.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,29249.0,-1.0,-1,increased,00,21.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,66337.0,-1.0,-1,increased,00,18.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,0,23.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,00,26.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,24986.0,-1.0,-1,increased,00,8.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,0,15.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,25445.0,-1.0,-1,increased,00,13.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,13.0,-1.0,-1,increased,0,7.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,27766.0,-1.0,-1,increased,00,2.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,0,21.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,62204.0,-1.0,-1,increased,00,13.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,24910.0,-1.0,-1,increased,00,20.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,11.0,-1.0,-1,increased,00,15.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,48998.0,-1.0,-1,increased,00,24.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,48127.0,-1.0,-1,increased,00,29.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,13.0,-1.0,-1,increased,0,30.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,00,4.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,11.0,-1.0,-1,increased,0,25.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,13.0,-1.0,-1,increased,00,2.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,14.0,-1.0,-1,increased,00,5.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,64472.0,-1.0,-1,increased,00,16.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,17.0,-1.0,-1,increased,00,14.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,00,9.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,50206.0,-1.0,-1,increased,00,2.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,11.0,-1.0,-1,increased,0,6.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,24458.0,-1.0,-1,increased,00,3.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,11.0,-1.0,-1,increased,00,5.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,25738.0,-1.0,-1,increased,00,19.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,13.0,-1.0,-1,increased,00,10.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,00,22.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,11.0,-1.0,-1,increased,00,19.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,52989.0,-1.0,-1,increased,00,4.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,67348.0,-1.0,-1,increased,00,5.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,MaintenanceOwners,edgesDirection,51326.0,-1.0,-1,increased,00,6.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,15.0,-1.0,-1,increased,0,22.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,27875.0,-1.0,-1,increased,00,10.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,13.0,-1.0,-1,increased,00,8.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,12.0,-1.0,-1,increased,0,2.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,13.0,-1.0,-1,increased,00,24.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,25520.0,-1.0,-1,increased,00,12.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,13.0,-1.0,-1,increased,00,15.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,29597.0,-1.0,-1,increased,00,28.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,16.0,-1.0,-1,increased,00,6.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentOutlier,edgesDirection,28266.0,-1.0,-1,increased,00,25.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,14.0,-1.0,-1,increased,0,4.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,25255.0,-1.0,-1,increased,00,2.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentOutlier,edgesDirection,62695.0,-1.0,-1,increased,00,30.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,135561.0,-1.0,-1,increased,0,1.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,10.0,-1.0,-1,increased,00,20.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentCoverage,edgesDirection,11.0,-1.0,-1,increased,0,17.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,14.0,-1.0,-1,increased,00,12.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,0,22.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,00,25.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,AgentHistory,edgesDirection,12.0,-1.0,-1,increased,0,11.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,25085.0,-1.0,-1,increased,00,7.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,24861.0,-1.0,-1,increased,00,14.0,,,
9254f3d5-89c5-4552-ace0-87af95a1c953,AeonG,smartbench,Small,1,EnvironmentAggregate,edgesDirection,24518.0,-1.0,-1,increased,00,10.0,,,
